column
8 5 AS IT WAS , Harry Styles (Erskine/ Columbia) 34 (1) (15 WEEKS AT #1)
9 50 JINGLE BELL ROCK , Bobby Helms (Decca) 44 (3)
10 re A HOLLY JOLLY CHRISTMAS , Burl Ives (Decca) 27 (4)"
"11 8 LIFT ME UP , Rihanna (Westbury Road/ Roc Nation) 4 (2)
12 12 DIE FOR YOU , the Weeknd (XO/ Republic) 17 (12)
13 13 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 28 (5)
14 17 UNDER THE INFLUENCE , Chris Brown (CBE/ RCA) 11 (14)
15 11 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 15 (1) (1 WEEK AT #1)
16 20 CUFF IT , Beyonce (Parkwood/ Columbia) 15 (13)
17 19 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 31 (12)
18 16 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 25 (3)
19 re IT’S THE MOST WONDERFUL TIME OF THE YEAR , Andy Williams (Columbia) 28 (5)
20 23 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 54 (9)"
"21 47 JUST WANNA ROCK , Lil Uzi Vert (Atlantic) 6 (21)
22 29 TOMORROW 2 , GloRilla & Cardi B (CMG/ Interscope) 9 (9)
23 re LAST CHRISTMAS , Wham! (Columbia/Epic) 26 (7)
24 40 MADE YOU LOOK , Meghan Trainor (Epic) 5 (24)
25 18 VEGAS , Doja Cat (Kemosabe/ RCA) 25 (10)
26 21 LAVENDER HAZE , Taylor Swift (Republic) 5 (2)
27 24 I AIN’T WORRIED , OneRepublic (Interscope) 24 (6)
28 32 TITI ME PREGUNTO , Bad Bunny (Rimas) 29 (5)
29 30 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 30 (1) (1 WEEK AT #1)
30 6 MAJOR DISTRIBUTION , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 3 (3)"
"31 9 SPIN BOUT U , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 3 (5)
32 36 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 23 (8)
33 28 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 26 (4)
34 re THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU) , Nat King Cole (Capitol) 33 (11)
35 42 GOLDEN HOUR , JVKE (JVKE) 13 (35)
36 27 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 23 (1) (1 WEEK AT #1)
37 14 CIRCO LOCO , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 3 (8)
38 31 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 26 (16)
39 10 ON BS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 3 (4)
40 re SLEIGH RIDE , the Ronettes (Philles/ Sony Music) 17 (10)"
"44 38 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 32 (1) (2 WEEKS AT #1)
47 15 PUSSY & MILLIONS , Drake & 21 Savage featuring Travis Scott (OVO/ Republic/ Slaughter Gang / Epic) 3 (6)
50 35 BEJEWELED , Taylor Swift (Republic) 5 (6)
52 33 MIDNIGHT RAIN , Taylor Swift (Republic) 5 (5)
58 39 MAROON , Taylor Swift (Republic) 5 (3)
62 22 PRIVILEGED RAPPERS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 3 (7)
66 26 BACKOUTSIDEBOYZ , Drake (OVO/ Republic/ Slaughter Gang / Epic) 3 (9)
68 34 BROKE BOYS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 3 (12)
70 37 HOURS IN SILENCE , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 3 (11)"
"41 re LET IT SNOW, LET IT SNOW, LET IT SNOW Dean Martin (Capitol) 20 (8)
42 re FELIZ NAVIDAD Jose Feliciano (RCA) 21 (6)
43 re IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS Perry Como & the Fontane Sisters with Mitchell Ayres & His Orchestra (RCA) 13 (12)
45 56 UNTIL I FOUND YOU Stephen Sanchez (Mercury/ Republic) 21 (38)
48 re UNDERNEATH THE TREE Kelly Clarkson (RCA) 16 (12)
49 54 FALL IN LOVE Bailey Zimmerman (Warner Music Nashville) 30 (29)"
"10 re A HOLLY JOLLY CHRISTMAS Burl Ives (Decca) 27 (4)
19 re IT’S THE MOST WONDERFUL TIME OF THE YEAR Andy Williams (Columbia) 28 (5)
23 re LAST CHRISTMAS Wham! (Columbia/Epic) 26 (7)
34 re THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU) Nat King Cole (Capitol) 33 (11)
40 re SLEIGH RIDE the Ronettes (Philles/ Sony Music) 17 (10)
41 re LET IT SNOW, LET IT SNOW, LET IT SNOW Dean Martin (Capitol) 20 (8)
42 re FELIZ NAVIDAD Jose Feliciano (RCA) 21 (6)
43 re IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS Perry Como & the Fontane Sisters with Mitchell Ayres & His Orchestra (RCA) 13 (12)
48 re UNDERNEATH THE TREE Kelly Clarkson (RCA) 16 (12)
88 DOWN IN ATLANTA Pharrell Williams & Travis Scott (Columbia)
95 GOT IT RIGHT Rod Wave (Alamo)
97 re DOWN HOME Jimmie Allen (Stoney Creek/ Broken Bow) 4 (88)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK #1
1 1 ANTI-HERO , Taylor Swift (Republic) 6 (1) (6 WEEKS AT #1)
2 5 ALL I WANT FOR CHRISTMAS IS YOU , Mariah Carey (Columbia) 54 (1) (8 WEEKS AT #1)
3 6 ROCKIN’ AROUND THE CHRISTMAS TREE , Brenda Lee (Decca) 48 (2)
4 3 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 10 (1) (1 WEEK AT #1)
5 9 JINGLE BELL ROCK , Bobby Helms (Decca) 45 (3)
6 10 A HOLLY JOLLY CHRISTMAS , Burl Ives (Decca) 28 (4)
7 2 RICH FLEX , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 4 (2)
8 4 BAD HABIT , Steve Lacy (L-M/ RCA) 22 (1) (3 WEEKS AT #1)
9 19 IT’S THE MOST WONDERFUL TIME OF THE YEAR , Andy Williams (Columbia) 29 (5)
10 23 LAST CHRISTMAS , Wham! (Columbia/Epic) 27 (7)"
"11 7 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 14 (7)
12 34 THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU) , Nat King Cole (Capitol) 34 (11)
13 42 FELIZ NAVIDAD , Jose Feliciano (RCA) 22 (6)
14 8 AS IT WAS , Harry Styles (Erskine/ Columbia) 35 (1) 15 WEEKS AT #1
15 12 DIE FOR YOU , the Weeknd (XO/ Republic) 18 (12)
16 40 SLEIGH RIDE , the Ronettes (Philles/ Sony Music) 18 (10)
17 48 UNDERNEATH THE TREE , Kelly Clarkson (RCA) 17 (12)
18 41 LET IT SNOW, LET IT SNOW, LET IT SNOW , Dean Martin (Capitol) 21 (8)
19 43 IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Perry Como & the Fontane Sisters with Mitchell Ayres & His Orchestra (RCA) 14 (12)
20 16 CUFF IT , Beyonce (Parkwood/ Columbia) 16 (13)"
"21 14 UNDER THE INFLUENCE , Chris Brown (CBE/ RCA) 12 (14)
22 11 LIFT ME UP , Rihanna (Westbury Road/ Roc Nation) 5 (2)
23 re CHRISTMAS (BABY PLEASE COME HOME) , Darlene Love (Sony Legacy/ Philles) 13 (16)
24 re SANTA TELL ME , Ariana Grande (Republic) 14 (17)
25 13 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 29 (5)
26 15 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 16 (1) (1 WEEK AT #1)
27 18 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 26 (3)
28 17 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 32 (12)
29 re IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Michael Buble (Reprise) 11 (20)
30 re DECK THE HALLS , Nat King Cole (Capitol) 4 (30)"
"31 re WHITE CHRISTMAS , Bing Crosby (Decca (1942-1973 issues); MCA (1983-1985 issues)) 26 (12)
32 20 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 55 (9)
33 re JINGLE BELLS , Frank Sinatra (Capitol) 5 (33)
34 re RUDOLPH THE RED-NOSED REINDEER , Gene Autry (Challenge/ Columbia) 18 (16)
35 21 JUST WANNA ROCK , Lil Uzi Vert (Atlantic) 7 (21)
36 24 MADE YOU LOOK , Meghan Trainor (Epic) 6 (24)
37 22 TOMORROW 2 , GloRilla & Cardi B (CMG/ Interscope) 10 (9)
38 25 VEGAS , Doja Cat (Kemosabe/ RCA) 26 (10)
39 re HERE COMES SANTA CLAUS (RIGHT DOWN SANTA CLAUS LANE) , Gene Autry (Challenge/ Columbia) 11 (26)
40 29 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 31 (1) (1 WEEK AT #1)"
"41 35 GOLDEN HOUR , JVKE (JVKE) 14 (35)
44 28 TITI ME PREGUNTO , Bad Bunny (Rimas) 30 (5)
45 27 I AIN’T WORRIED , OneRepublic (Interscope) 25 (6)
46 36 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 24 (1) (1 WEEK AT #1)
47 33 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 27 (4)
50 38 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 27 (16)
52 26 LAVENDER HAZE , Taylor Swift (Republic) 6 (2)
53 31 SPIN BOUT U , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 4 (5)
56 37 CIRCO LOCO , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 4 (8)
58 39 ON BS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 4 (4)
59 30 MAJOR DISTRIBUTION , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 4 (3)
— 32 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 23 (8)"
"42 re YOU’RE A MEAN ONE, MR. GRINCH , Thurl Ravenscroft (MGM) 5 (32)
43 re BLUE CHRISTMAS , Elvis Presley (RCA Victor) 4 (33)
49 re SANTA CLAUS IS COMIN’ TO TOWN , Jackson 5 (Motown ) 3 (41)"
"23 re CHRISTMAS (BABY PLEASE COME HOME) , Darlene Love (Sony Legacy/ Philles) 13 (16)
24 re SANTA TELL ME , Ariana Grande (Republic) 14 (17)
29 re IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Michael Buble (Reprise) 11 (20)
30 re DECK THE HALLS , Nat King Cole (Capitol) 4 (30)
31 re WHITE CHRISTMAS , Bing Crosby (Decca (1942-1973 issues); MCA (1983-1985 issues)) 26 (12)
33 re JINGLE BELLS , Frank Sinatra (Capitol) 5 (33)
34 re RUDOLPH THE RED-NOSED REINDEER , Gene Autry (Challenge/ Columbia) 18 (16)
39 re HERE COMES SANTA CLAUS (RIGHT DOWN SANTA CLAUS LANE) , Gene Autry (Challenge/ Columbia) 11 (26)
42 re YOU’RE A MEAN ONE, MR. GRINCH , Thurl Ravenscroft (MGM) 5 (32)
43 re BLUE CHRISTMAS , Elvis Presley (RCA Victor) 4 (33)
49 re SANTA CLAUS IS COMIN’ TO TOWN , Jackson 5 (Motown ) 3 (41)
91 LAST CHRISTMAS , Lauren Spencer-Smith (Island/ Republic) 1 (91)
96 SOMEDAY AT CHRISTMAS , Lizzo (Nice Life/ Atlantic) 1 (96)
98 re FORGET ME , Lewis Capaldi (Vertigo/ Universal) 6 (95)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 2 ALL I WANT FOR CHRISTMAS IS YOU , Mariah Carey (Columbia) 55 (1) (9 WEEKS AT #1)
2 3 ROCKIN’ AROUND THE CHRISTMAS TREE , Brenda Lee (Decca) 49 (2)
3 5 JINGLE BELL ROCK , Bobby Helms (Decca) 46 (3)
4 6 A HOLLY JOLLY CHRISTMAS , Burl Ives (Decca) 29 (4)
5 D CREEPIN’ , Metro Boomin, the Weeknd & 21 Savage (Boominati/ Republic) 1 (5)
6 1 ANTI-HERO , Taylor Swift (Republic) 7 (1) (6 WEEKS AT #1)
7 4 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 11 (1) (1 WEEK AT #1)
8 D SUPERHERO (HEROES & VILLAINS) , Metro Boomin, Future & Chris Brown (Boominati/ Republic) 1 (8)
9 10 LAST CHRISTMAS , Wham! (Columbia/Epic) 28 (7)
10 7 RICH FLEX , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 5 (2)"
"11 9 IT’S THE MOST WONDERFUL TIME OF THE YEAR , Andy Williams (Columbia) 30 (5)
12 13 FELIZ NAVIDAD , Jose Feliciano (RCA) 23 (6)
13 8 BAD HABIT , Steve Lacy (L-M/ RCA) 23 (1) (3 WEEKS AT #1)
14 19 IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Perry Como & the Fontane Sisters with Mitchell Ayres & His Orchestra (RCA) 15 (12)
15 16 SLEIGH RIDE , the Ronettes (Philles/ Sony Music) 19 (10)
16 17 UNDERNEATH THE TREE , Kelly Clarkson (RCA) 18 (12)
17 12 THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU) , Nat King Cole (Capitol) 35 (11)
18 11 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 15 (7)
19 15 DIE FOR YOU , the Weeknd (XO/ Republic) 19 (12)
20 24 SANTA TELL ME , Ariana Grande (Republic) 15 (17)"
"21 14 AS IT WAS , Harry Styles (Erskine/ Columbia) 36 (1) (15 WEEKS AT #1)
22 D TOO MANY NIGHTS , Metro Boomin featuring Don Toliver & Future (Boominati/ Republic) 1 (22)
23 D UMBRELLA , Metro Boomin, 21 Savage & Young Nudy (Boominati/ Republic) 1 (23)
24 18 LET IT SNOW, LET IT SNOW, LET IT SNOW , Dean Martin (Capitol) 22 (8)
25 23 CHRISTMAS (BABY PLEASE COME HOME) , Darlene Love (Sony Legacy/ Philles) 14 (16)
26 31 WHITE CHRISTMAS , Bing Crosby (Decca (1942-1973 issues); MCA (1983-1985 issues)) 27 (12)
27 D NIAGARA FALLS (FOOT OR 2) , Metro Boomin, Travis Scott & 21 Savage (Boominati/ Republic) 1 (27)
28 20 CUFF IT , Beyonce (Parkwood/ Columbia) 17 (13)
29 33 JINGLE BELLS , Frank Sinatra (Capitol) 6 (29)
30 30 DECK THE HALLS , Nat King Cole (Capitol) 5 (30)"
"31 D RAINDROPS (INSANE) , Metro Boomin & Travis Scott (Boominati/ Republic) 1 (31)
32 29 IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Michael Buble (Reprise) 12 (20)
33 21 UNDER THE INFLUENCE , Chris Brown (CBE/ RCA) 13 (14)
34 25 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 30 (5)
35 22 LIFT ME UP , Rihanna (Westbury Road/ Roc Nation) 6 (2)
36 34 RUDOLPH THE RED-NOSED REINDEER , Gene Autry (Challenge/ Columbia) 19 (16)
37 D ONE THING AT A TIME , Morgan Wallen (Big Loud/ Republic) 1 (37)
38 32 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 56 (9)
39 27 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 27 (3)
40 26 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 17 (1) (1 WEEK AT #1)"
"41 28 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 33 (12)
44 39 HERE COMES SANTA CLAUS (RIGHT DOWN SANTA CLAUS LANE) , Gene Autry (Challenge/ Columbia) 12 (26)
46 36 MADE YOU LOOK , Meghan Trainor (Epic) 7 (24)
47 37 TOMORROW 2 , GloRilla & Cardi B (CMG/ Interscope) 11 (9)
50 40 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 32 (1) (1 WEEK AT #1)
51 35 JUST WANNA ROCK , Lil Uzi Vert (Atlantic) 8 (21)
— 38 VEGAS , Doja Cat (Kemosabe/ RCA) 26 (10)"
"42 D TRANCE , Metro Boomin, Travis Scott & Young Thug (Boominati/ Republic) 1 (42)
43 D METRO SPIDER , Metro Boomin & Young Thug (Boominati/ Republic) 1 (43)
48 D ON TIME , Metro Boomin & John Legend (Boominati/ Republic) 1 (48)
49 D TENNESSEE FAN , Morgan Wallen (Big Loud/ Republic) 1 (49)"
"5 CREEPIN’ , Metro Boomin, the Weeknd & 21 Savage (Boominati/ Republic)
8 SUPERHERO (HEROES & VILLAINS) , Metro Boomin, Future & Chris Brown (Boominati/ Republic)
22 TOO MANY NIGHTS , Metro Boomin featuring Don Toliver & Future (Boominati/ Republic)
23 UMBRELLA , Metro Boomin, 21 Savage & Young Nudy (Boominati/ Republic)
27 NIAGARA FALLS (FOOT OR 2) , Metro Boomin, Travis Scott & 21 Savage (Boominati/ Republic)
31 RAINDROPS (INSANE) , Metro Boomin & Travis Scott (Boominati/ Republic)
37 ONE THING AT A TIME , Morgan Wallen (Big Loud/ Republic)
42 TRANCE , Metro Boomin, Travis Scott & Young Thug (Boominati/ Republic)
43 METRO SPIDER , Metro Boomin & Young Thug (Boominati/ Republic)
48 ON TIME , Metro Boomin & John Legend (Boominati/ Republic)
49 TENNESSEE FAN , Morgan Wallen (Big Loud/ Republic)
52 WALK EM DOWN (DON’T KILL CIVILIANS) , Metro Boomin & 21 Savage featuring Mustafa (Boominati/ Republic)
53 AROUND ME , Metro Boomin featuring Don Toliver (Boominati/ Republic)
55 I CAN’T SAVE YOU (INTERLUDE) , Metro Boomin & Future featuring Don Toliver (Boominati/ Republic)
57 DAYS THAT END IN WHY , Morgan Wallen (Big Loud/ Republic)
59 FEEL THE FLYAAAAH , Metro Boomin & A$AP Rocky featuring Takeoff (Boominati/ Republic)
66 ALL THE MONEY , Metro Boomin & Gunna (Boominati/ Republic)
68 LA JUMPA , Arcangel & Bad Bunny (Rimas)
72 LOCK ON ME , Metro Boomin, Travis Scott & Future (Boominati/ Republic)
83 WILD FLOWER , RM with Youjeen (Big Hit)
92 SANTA, CAN’T YOU HEAR ME , Kelly Clarkson & Ariana Grande (Atlantic)
98 BLUE CHRISTMAS , Kane Brown (RCA Nashville)
100 ESCAPISM , RAYE featuring 070 Shake (Human Re Sources)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 ALL I WANT FOR CHRISTMAS IS YOU , Mariah Carey (Columbia) 56 (1) (10 WEEKS AT #1)
2 2 ROCKIN’ AROUND THE CHRISTMAS TREE , Brenda Lee (Decca) 50 (2)
3 D KILL BILL , SZA (Top Dawg/ RCA) 1 (3)
4 3 JINGLE BELL ROCK , Bobby Helms (Decca) 47 (3)
5 4 A HOLLY JOLLY CHRISTMAS , Burl Ives (Decca) 30 (4)
6 9 LAST CHRISTMAS , Wham! (Columbia/Epic) 29 (6)
7 6 ANTI-HERO , Taylor Swift (Republic) 8 (1) (6 WEEKS AT #1)
8 11 IT’S THE MOST WONDERFUL TIME OF THE YEAR , Andy Williams (Columbia) 31 (5)
9 7 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 12 (1) (1 WEEK AT #1)
10 D NOBODY GETS ME , SZA (Top Dawg/ RCA) 1 (10)"
"11 12 FELIZ NAVIDAD , Jose Feliciano (RCA) 24 (6)
12 D BLIND , SZA (Top Dawg/ RCA) 1 (12)
13 5 CREEPIN’ , Metro Boomin, the Weeknd & 21 Savage (Boominati/ Republic) 2 (5)
14 10 RICH FLEX , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 6 (2)
15 17 THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU) , Nat King Cole (Capitol) 36 (11)
16 15 SLEIGH RIDE , the Ronettes (Philles/ Sony Music) 20 (10)
17 D LOW , SZA (Top Dawg/ RCA) 1 (17)
18 62 SHIRT , SZA (Top Dawg/ RCA) 7 (11)
19 20 SANTA TELL ME , Ariana Grande (Republic) 16 (17)
20 16 UNDERNEATH THE TREE , Kelly Clarkson (RCA) 19 (12)"
"21 D LOVE LANGUAGE , SZA (Top Dawg/ RCA) 1 (21)
22 24 LET IT SNOW, LET IT SNOW, LET IT SNOW , Dean Martin (Capitol) 23 (8)
23 14 IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Perry Como & the Fontane Sisters with Mitchell Ayres & His Orchestra (RCA) 16 (12)
24 D SEEK & DESTROY , SZA (Top Dawg/ RCA) 1 (24)
25 25 CHRISTMAS (BABY PLEASE COME HOME) , Darlene Love (Sony Legacy/ Philles) 15 (16)
26 18 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 16 (7)
27 26 WHITE CHRISTMAS , Bing Crosby (Decca (1942-1973 issues); MCA (1983-1985 issues)) 28 (12)
28 13 BAD HABIT , Steve Lacy (L-M/ RCA) 24 (1) (3 WEEKS AT #1)
29 D SNOOZE , SZA (Top Dawg/ RCA) 1 (29)
30 D USED , SZA featuring Don Toliver (Top Dawg/ RCA) 1 (30)"
"31 30 DECK THE HALLS , Nat King Cole (Capitol) 6 (30)
32 D SOS , SZA (Top Dawg/ RCA) 1 (32)
33 19 DIE FOR YOU , the Weeknd (XO/ Republic) 20 (12)
34 8 SUPERHERO (HEROES & VILLAINS) , Metro Boomin, Future & Chris Brown (Boominati/ Republic) 2 (8)
35 32 IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Michael Buble (Reprise) 13 (20)
36 29 JINGLE BELLS , Frank Sinatra (Capitol) 7 (29)
37 D SPECIAL , SZA (Top Dawg/ RCA) 1 (37)
38 21 AS IT WAS , Harry Styles (Erskine/ Columbia) 37 (1) (15 WEEKS AT #1)
39 44 HERE COMES SANTA CLAUS (RIGHT DOWN SANTA CLAUS LANE) , Gene Autry (Challenge/ Columbia) 13 (26)
40 D GHOST IN THE MACHINE , SZA featuring Phoebe Bridgers (Top Dawg/ RCA) 1 (40)"
"42 28 CUFF IT , Beyonce (Parkwood/ Columbia) 18 (13)
45 33 UNDER THE INFLUENCE , Chris Brown (CBE/ RCA) 14 (14)
47 36 RUDOLPH THE RED-NOSED REINDEER , Gene Autry (Challenge/ Columbia) 20 (16)
49 34 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 31 (5)
51 35 LIFT ME UP , Rihanna (Westbury Road/ Roc Nation) 6 (2)
56 40 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 18 (1) (1 WEEK AT #1)
68 22 TOO MANY NIGHTS , Metro Boomin featuring Don Toliver & Future (Boominati/ Republic) 2 (22)
71 27 NIAGARA FALLS (FOOT OR 2) , Metro Boomin, Travis Scott & 21 Savage (Boominati/ Republic) 2 (27)
74 23 UMBRELLA , Metro Boomin, 21 Savage & Young Nudy (Boominati/ Republic) 2 (23)
77 31 RAINDROPS (INSANE) , Metro Boomin & Travis Scott (Boominati/ Republic) 2 (31)
81 37 ONE THING AT A TIME , Morgan Wallen (Big Loud/ Republic) 2 (37)
— 38 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 56 (9)
— 39 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 27 (3)"
"41 45 BLUE CHRISTMAS , Elvis Presley (RCA Victor) 6 (33)
43 D GONE GIRL , SZA (Top Dawg/ RCA) 1 (43)
44 D NOTICE ME , SZA (Top Dawg/ RCA) 1 (44)
46 re RUN RUDOLPH RUN , Chuck Berry (Chess) 15 (10)
48 re SANTA CLAUS IS COMIN’ TO TOWN , Jackson 5 (Motown ) 4 (41)"
"3 KILL BILL , SZA (Top Dawg/ RCA)
10 NOBODY GETS ME , SZA (Top Dawg/ RCA)
12 BLIND , SZA (Top Dawg/ RCA)
17 LOW , SZA (Top Dawg/ RCA)
21 LOVE LANGUAGE , SZA (Top Dawg/ RCA)
24 SEEK & DESTROY , SZA (Top Dawg/ RCA)
29 SNOOZE , SZA (Top Dawg/ RCA)
30 USED , SZA featuring Don Toliver (Top Dawg/ RCA)
32 SOS , SZA (Top Dawg/ RCA)
37 SPECIAL , SZA (Top Dawg/ RCA)
40 GHOST IN THE MACHINE , SZA featuring Phoebe Bridgers (Top Dawg/ RCA)
43 GONE GIRL , SZA (Top Dawg/ RCA)
44 NOTICE ME , SZA (Top Dawg/ RCA)
46 re RUN RUDOLPH RUN , Chuck Berry (Chess) 15 (10)
48 re SANTA CLAUS IS COMIN’ TO TOWN , Jackson 5 (Motown ) 4 (41)
52 SMOKING ON MY EX PACK , SZA (Top Dawg/ RCA)
54 OPEN ARMS , SZA featuring Travis Scott (Top Dawg/ RCA)
55 F2F , SZA (Top Dawg/ RCA)
58 CONCEITED , SZA (Top Dawg/ RCA)
61 FAR , SZA (Top Dawg/ RCA)
62 TOO LATE , SZA (Top Dawg/ RCA)
76 FORGIVELESS , SZA featuring Ol’ Dirty Bastard (Top Dawg/ RCA)
97 WATER (DROWNING PT. 2) , A Boogie Wit da Hoodie featuring Kodak Black (Highbridge/ Atlantic)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 ALL I WANT FOR CHRISTMAS IS YOU , Mariah Carey (Columbia) 57 (1) (11 WEEKS AT #1)
2 2 ROCKIN’ AROUND THE CHRISTMAS TREE , Brenda Lee (Decca) 51 (2)
3 4 JINGLE BELL ROCK , Bobby Helms (Decca) 48 (3)
4 5 A HOLLY JOLLY CHRISTMAS , Burl Ives (Decca) 31 (4)
5 6 LAST CHRISTMAS , Wham! (Columbia/Epic) 30 (5)
6 8 IT’S THE MOST WONDERFUL TIME OF THE YEAR , Andy Williams (Columbia) 32 (5)
7 3 KILL BILL , SZA (Top Dawg/ RCA) 2 (3)
8 11 FELIZ NAVIDAD , Jose Feliciano (RCA) 25 (6)
9 7 ANTI-HERO , Taylor Swift (Republic) 9 (1) (6 WEEKS AT #1)
10 9 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 13 (1) (1 WEEK AT #1)"
"11 15 THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU) , Nat King Cole (Capitol) 37 (11)
12 19 SANTA TELL ME , Ariana Grande (Republic) 17 (12)
13 16 SLEIGH RIDE , the Ronettes (Philles/ Sony Music) 21 (10)
14 20 UNDERNEATH THE TREE , Kelly Clarkson (RCA) 20 (12)
15 25 CHRISTMAS (BABY PLEASE COME HOME) , Darlene Love (Sony Legacy/ Philles) 16 (15)
16 31 DECK THE HALLS , Nat King Cole (Capitol) 7 (16)
17 22 LET IT SNOW, LET IT SNOW, LET IT SNOW , Dean Martin (Capitol) 24 (8)
18 27 WHITE CHRISTMAS , Bing Crosby (Decca (1942-1973 issues); MCA (1983-1985 issues)) 29 (12)
19 13 CREEPIN’ , Metro Boomin, the Weeknd & 21 Savage (Boominati/ Republic) 3 (5)
20 14 RICH FLEX , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 7 (2)"
"21 35 IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Michael Buble (Reprise) 14 (20)
22 36 JINGLE BELLS , Frank Sinatra (Capitol) 8 (22)
23 26 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 17 (7)
24 23 IT’S BEGINNING TO LOOK A LOT LIKE CHRISTMAS , Perry Como & the Fontane Sisters with Mitchell Ayres & His Orchestra (RCA) 17 (12)
25 39 HERE COMES SANTA CLAUS (RIGHT DOWN SANTA CLAUS LANE) , Gene Autry (Challenge/ Columbia) 14 (25)
